,0
32702,1.01
32703,0.01
32704,-0.18
32705,0.99
32706,0.03
32707,-0.15
32708,0.99
32709,-0.01
32710,-0.16
32711,1.01
32712,0.02
32713,-0.18
32714,0.99
32715,0.01
32716,-0.14
32717,1.0
32718,-0.01
32719,-0.17
32720,1.01
32721,0.03
32722,-0.17
32723,0.99
32724,0.01
32725,-0.14
32726,1.0
32727,-0.0
32728,-0.18
32729,1.0
32730,0.03
32731,-0.15
32732,0.99
32733,-0.01
32734,-0.15
32735,1.01
32736,0.01
32737,-0.19
32738,1.0
32739,0.03
32740,-0.14
32741,0.99
32742,-0.01
32743,-0.16
32744,1.01
32745,0.02
32746,-0.18
32747,0.99
32748,0.01
32749,-0.14
32750,1.0
32751,-0.01
32752,-0.17
32753,1.01
32754,0.03
32755,-0.16
32756,0.98
32757,0.0
32758,-0.14
32759,1.01
32760,-0.01
32761,-0.18
32762,1.0
32763,0.03
32764,-0.16
32765,0.99
32766,-0.01
32767,-0.15
32768,1.01
32769,0.01
32770,-0.18
32771,0.99
32772,0.03
32773,-0.14
32774,0.99
32775,-0.02
32776,-0.16
32777,1.01
32778,0.02
32779,-0.18
32780,0.99
32781,0.01
32782,-0.14
32783,1.0
32784,-0.01
32785,-0.17
32786,1.01
32787,0.03
32788,-0.16
32789,0.99
32790,-0.0
32791,-0.14
32792,1.01
32793,-0.0
32794,-0.18
32795,1.0
32796,0.03
32797,-0.15
32798,0.98
32799,-0.01
32800,-0.15
32801,1.01
32802,0.01
32803,-0.18
32804,1.0
32805,0.02
32806,-0.14
32807,0.99
32808,-0.01
32809,-0.16
32810,1.01
32811,0.02
32812,-0.17
32813,0.99
32814,0.01
32815,-0.14
32816,1.01
32817,-0.01
32818,-0.18
32819,1.01
32820,0.03
32821,-0.16
32822,0.98
32823,-0.01
32824,-0.14
32825,1.01
32826,-0.0
32827,-0.18
32828,1.0
32829,0.03
32830,-0.15
32831,0.99
32832,0.02
32833,-0.15
32834,1.0
32835,-0.01
32836,-0.17
32837,1.01
32838,0.03
32839,-0.17
32840,0.98
32841,0.01
32842,-0.13
32843,1.0
32844,-0.01
32845,-0.18
32846,1.01
32847,0.03
32848,-0.16
32849,0.98
32850,-0.0
32851,-0.14
32852,1.01
32853,-0.0
32854,-0.18
32855,1.0
32856,0.03
32857,-0.15
32858,0.99
32859,-0.01
32860,-0.16
32861,1.01
32862,0.02
32863,-0.17
32864,0.99
32865,0.01
32866,-0.14
32867,1.0
32868,-0.01
32869,-0.17
32870,1.01
32871,0.04
32872,-0.17
32873,0.98
32874,0.0
32875,-0.13
32876,1.0
32877,-0.01
32878,-0.18
32879,1.01
32880,0.03
32881,-0.16
32882,0.98
32883,-0.0
32884,-0.14
32885,1.01
32886,-0.0
32887,-0.18
32888,1.0
32889,0.03
32890,-0.15
32891,1.0
32892,-0.01
32893,-0.16
32894,1.01
32895,0.02
32896,-0.17
32897,0.99
32898,0.01
32899,-0.14
32900,1.0
32901,-0.01
32902,-0.18
32903,1.01
32904,0.04
32905,-0.17
32906,0.98
32907,-0.0
32908,-0.13
32909,1.01
32910,-0.01
32911,-0.19
32912,1.01
32913,0.04
32914,-0.16
32915,0.98
32916,-0.01
32917,-0.14
32918,1.01
32919,-0.0
32920,-0.18
32921,1.0
32922,0.03
32923,-0.15
32924,0.99
32925,-0.01
32926,-0.15
32927,1.01
32928,0.01
32929,-0.17
32930,0.99
32931,0.01
32932,-0.15
32933,1.0
32934,-0.0
32935,-0.17
32936,1.0
32937,0.03
32938,-0.15
32939,0.98
32940,-0.01
32941,-0.15
32942,1.01
32943,0.0
32944,-0.19
32945,1.0
32946,0.04
32947,-0.14
32948,0.98
32949,-0.02
32950,-0.15
32951,1.02
32952,0.01
32953,-0.2
32954,1.0
32955,0.03
32956,-0.14
32957,0.99
32958,-0.02
32959,-0.15
32960,1.02
32961,0.02
32962,-0.19
32963,0.99
32964,0.02
32965,-0.14
32966,0.99
32967,-0.02
32968,-0.16
32969,1.01
32970,0.02
32971,-0.17
32972,0.99
32973,0.01
32974,-0.16
32975,1.01
32976,-0.0
32977,-0.17
32978,1.0
32979,0.02
32980,-0.15
32981,0.99
32982,-0.0
32983,-0.17
32984,1.01
32985,0.01
32986,-0.17
32987,0.99
32988,0.01
32989,-0.14
32990,1.0
32991,-0.01
32992,-0.18
32993,1.01
32994,0.03
32995,-0.17
32996,0.98
32997,0.0
32998,-0.13
32999,1.01
33000,-0.01
33001,-0.19
33002,1.01
33003,0.04
33004,-0.17
33005,0.98
33006,-0.01
33007,-0.13
33008,1.01
33009,-0.0
33010,-0.19
33011,1.0
33012,0.05
33013,-0.16
33014,0.98
33015,-0.02
33016,-0.14
33017,1.02
33018,0.01
33019,-0.19
33020,1.0
33021,0.04
33022,-0.15
33023,0.98
33024,0.02
33025,-0.15
33026,0.99
33027,-0.01
33028,-0.16
33029,1.01
33030,0.02
33031,-0.16
33032,0.99
33033,0.01
33034,-0.16
33035,1.0
33036,0.0
33037,-0.17
33038,1.0
33039,0.02
33040,-0.15
33041,1.0
33042,0.0
33043,-0.17
33044,1.0
33045,0.02
33046,-0.17
33047,0.99
33048,0.0
33049,-0.14
33050,1.01
33051,-0.0
33052,-0.18
33053,1.0
33054,0.03
33055,-0.16
33056,0.98
33057,-0.01
33058,-0.13
33059,1.01
33060,0.0
33061,-0.19
33062,1.0
33063,0.04
33064,-0.15
33065,0.98
33066,-0.02
33067,-0.14
33068,1.02
33069,0.01
33070,-0.2
33071,1.0
33072,0.04
33073,-0.14
33074,0.98
33075,-0.03
33076,-0.15
33077,1.03
33078,0.03
33079,-0.2
33080,0.99
33081,0.03
33082,-0.13
33083,0.99
33084,-0.03
33085,-0.16
33086,1.02
33087,0.04
33088,-0.18
33089,0.98
33090,0.01
33091,-0.14
33092,0.99
33093,-0.03
33094,-0.17
33095,1.02
33096,0.04
33097,-0.17
33098,0.98
33099,0.0
33100,-0.14
33101,1.0
33102,-0.01
33103,-0.17
33104,1.01
33105,0.04
33106,-0.16
33107,0.99
33108,-0.01
33109,-0.16
33110,1.0
33111,-0.0
33112,-0.17
33113,1.0
33114,0.03
33115,-0.15
33116,0.99
33117,-0.01
33118,-0.17
33119,1.0
33120,0.01
33121,-0.16
33122,1.0
33123,0.02
33124,-0.15
33125,1.0
33126,-0.0
33127,-0.17
33128,1.0
33129,0.01
33130,-0.15
33131,1.0
33132,0.01
33133,-0.16
33134,1.0
33135,0.01
33136,-0.17
33137,0.99
33138,0.01
33139,-0.15
33140,1.0
33141,0.01
33142,-0.17
33143,1.01
33144,0.02
33145,-0.16
33146,0.98
33147,-0.0
33148,-0.15
33149,1.01
33150,0.01
33151,-0.18
33152,1.0
33153,0.02
33154,-0.15
33155,0.98
33156,-0.01
33157,-0.15
33158,1.02
33159,0.02
33160,-0.19
33161,0.99
33162,0.02
33163,-0.14
33164,0.99
33165,-0.02
33166,-0.16
33167,1.02
33168,0.03
33169,-0.18
33170,0.98
33171,0.01
33172,-0.13
33173,1.0
33174,-0.02
33175,-0.18
33176,1.02
33177,0.05
33178,-0.17
33179,0.98
33180,-0.01
33181,-0.13
33182,1.01
33183,-0.01
33184,-0.19
33185,1.01
33186,0.05
33187,-0.16
33188,0.97
33189,-0.02
33190,-0.13
33191,1.02
33192,0.01
33193,-0.2
33194,1.0
33195,0.05
33196,-0.14
33197,0.98
33198,-0.04
33199,-0.15
33200,1.02
33201,0.02
33202,-0.2
33203,0.99
33204,0.03
33205,-0.13
33206,0.99
33207,-0.04
33208,-0.17
33209,1.02
33210,0.04
33211,-0.19
33212,0.98
33213,0.01
33214,-0.12
33215,1.0
33216,-0.01
33217,-0.13
33218,1.01
33219,-0.02
33220,-0.19
33221,1.01
33222,0.06
33223,-0.15
33224,0.97
33225,-0.03
33226,-0.14
33227,1.01
33228,0.01
33229,-0.2
33230,1.0
33231,0.05
33232,-0.14
33233,0.98
33234,-0.04
33235,-0.16
33236,1.02
33237,0.03
33238,-0.19
33239,0.99
33240,0.03
33241,-0.13
33242,0.99
33243,-0.03
33244,-0.17
33245,1.02
33246,0.04
33247,-0.18
33248,0.98
33249,0.01
33250,-0.13
33251,1.0
33252,-0.02
33253,-0.18
33254,1.01
33255,0.05
33256,-0.16
33257,0.98
33258,-0.01
33259,-0.14
33260,1.01
33261,-0.01
33262,-0.19
33263,1.01
33264,0.05
33265,-0.15
33266,0.98
33267,-0.02
33268,-0.15
33269,1.01
33270,0.01
33271,-0.19
33272,1.0
33273,0.03
33274,-0.14
33275,0.99
33276,-0.02
33277,-0.16
33278,1.01
33279,0.03
33280,-0.18
33281,0.99
33282,0.02
33283,-0.14
33284,1.0
33285,-0.02
33286,-0.17
33287,1.01
33288,0.03
33289,-0.16
33290,0.99
33291,0.0
33292,-0.14
33293,1.0
33294,-0.01
33295,-0.18
33296,1.0
33297,0.03
33298,-0.16
33299,0.99
33300,-0.01
33301,-0.15
33302,1.0
33303,0.0
33304,-0.18
33305,1.0
33306,0.03
33307,-0.15
33308,0.99
33309,-0.01
33310,-0.16
33311,1.0
33312,0.02
33313,-0.17
33314,1.0
33315,0.02
33316,-0.15
33317,1.0
33318,-0.01
33319,-0.17
33320,1.01
33321,0.02
33322,-0.16
33323,1.0
33324,0.01
33325,-0.15
33326,1.0
33327,-0.0
33328,-0.17
33329,1.0
33330,0.02
33331,-0.16
33332,1.0
33333,0.0
33334,-0.16
33335,1.0
33336,0.0
33337,-0.17
33338,1.0
33339,0.02
33340,-0.16
33341,1.0
33342,-0.0
33343,-0.16
33344,1.0
33345,0.01
33346,-0.16
33347,1.0
33348,0.02
33349,-0.16
33350,1.0
33351,-0.0
33352,-0.16
33353,1.0
33354,0.01
33355,-0.16
33356,1.0
33357,0.01
33358,-0.16
33359,0.99
33360,-0.0
33361,-0.16
33362,1.0
33363,0.01
33364,-0.16
33365,1.0
33366,0.01
33367,-0.16
33368,0.99
33369,0.0
33370,-0.16
33371,1.0
33372,0.01
33373,-0.16
33374,1.0
33375,0.01
33376,-0.16
33377,0.99
33378,0.0
33379,-0.16
33380,1.0
33381,0.01
33382,-0.16
33383,1.0
33384,0.01
33385,-0.16
33386,0.99
33387,0.0
33388,-0.16
33389,1.01
33390,0.01
33391,-0.17
33392,1.0
33393,0.01
33394,-0.16
33395,0.99
33396,0.01
33397,-0.16
33398,1.01
33399,0.01
33400,-0.16
33401,0.99
33402,0.0
33403,-0.15
33404,1.0
33405,0.01
33406,-0.17
33407,1.01
33408,0.01
33409,-0.17
33410,1.0
33411,0.01
33412,-0.16
33413,0.99
33414,0.0
33415,-0.16
33416,1.01
33417,0.01
33418,-0.17
33419,1.0
33420,0.01
33421,-0.15
33422,0.99
33423,0.0
33424,-0.16
33425,1.01
33426,0.02
33427,-0.17
33428,0.99
33429,0.0
33430,-0.15
33431,1.0
33432,0.0
33433,-0.17
33434,1.01
33435,0.02
33436,-0.16
33437,0.99
33438,-0.0
33439,-0.15
33440,1.01
33441,0.01
33442,-0.17
33443,1.0
33444,0.01
33445,-0.15
33446,0.99
33447,-0.0
33448,-0.16
33449,1.01
33450,0.02
33451,-0.17
33452,1.0
33453,0.01
33454,-0.15
33455,0.99
33456,-0.0
33457,-0.16
33458,1.01
33459,0.02
33460,-0.17
33461,0.99
33462,0.0
33463,-0.15
33464,1.0
33465,0.0
33466,-0.17
33467,1.01
33468,0.02
33469,-0.16
33470,0.99
33471,-0.0
33472,-0.15
33473,1.01
33474,0.01
33475,-0.18
33476,1.0
33477,0.02
33478,-0.15
33479,0.99
33480,-0.0
33481,-0.16
33482,1.01
33483,0.02
33484,-0.17
33485,0.99
33486,0.01
33487,-0.15
33488,0.99
33489,-0.01
33490,-0.17
33491,1.01
33492,0.02
33493,-0.17
33494,0.99
33495,0.0
33496,-0.14
33497,1.0
33498,0.0
33499,-0.17
33500,1.01
33501,0.02
33502,-0.16
33503,0.98
33504,-0.0
33505,-0.15
33506,1.01
33507,0.01
33508,-0.18
33509,1.0
33510,0.02
33511,-0.15
33512,0.99
33513,-0.01
33514,-0.16
33515,1.01
33516,0.02
33517,-0.18
33518,0.99
33519,0.01
33520,-0.14
33521,1.0
33522,-0.0
33523,-0.17
33524,1.01
33525,0.02
33526,-0.16
33527,0.99
33528,0.0
33529,-0.14
33530,1.0
33531,0.0
33532,-0.18
33533,1.01
33534,0.02
33535,-0.16
33536,0.99
33537,-0.0
33538,-0.15
33539,1.01
33540,0.01
33541,-0.18
33542,1.0
33543,0.01
33544,-0.15
33545,0.99
33546,-0.01
33547,-0.16
33548,1.01
33549,0.02
33550,-0.17
33551,0.99
33552,0.01
33553,-0.14
33554,1.0
33555,-0.0
33556,-0.17
33557,1.01
33558,0.02
33559,-0.16
33560,0.99
33561,0.0
33562,-0.15
33563,1.0
33564,0.01
33565,-0.18
33566,1.0
33567,0.02
33568,-0.15
33569,0.99
33570,-0.0
33571,-0.15
33572,1.01
33573,0.02
33574,-0.18
33575,1.0
33576,0.01
33577,-0.15
33578,0.99
33579,-0.0
33580,-0.17
33581,1.01
33582,0.02
33583,-0.17
33584,0.99
33585,0.0
33586,-0.15
33587,1.0
33588,0.0
33589,-0.17
33590,1.01
33591,0.02
33592,-0.16
33593,0.99
33594,-0.0
33595,-0.15
33596,1.01
33597,0.01
33598,-0.18
33599,1.0
33600,0.02
33601,-0.17
33602,0.99
33603,0.01
33604,-0.15
33605,1.0
33606,0.0
33607,-0.17
33608,1.01
33609,0.02
33610,-0.16
33611,0.99
33612,0.0
33613,-0.15
33614,1.0
33615,0.01
33616,-0.17
33617,1.01
33618,0.01
33619,-0.16
33620,0.99
33621,-0.0
33622,-0.16
33623,1.01
33624,0.01
33625,-0.17
33626,1.0
33627,0.01
33628,-0.15
33629,0.99
33630,0.0
33631,-0.17
33632,1.01
33633,0.02
33634,-0.17
33635,0.99
33636,0.0
33637,-0.15
33638,1.0
33639,0.01
33640,-0.17
33641,1.01
33642,0.01
33643,-0.16
33644,0.99
33645,-0.0
33646,-0.15
33647,1.01
33648,0.01
33649,-0.17
33650,1.0
33651,0.01
33652,-0.15
33653,0.99
33654,0.0
33655,-0.16
33656,1.01
33657,0.02
33658,-0.17
33659,0.99
33660,0.0
33661,-0.15
33662,1.0
33663,0.01
33664,-0.17
33665,1.01
33666,0.01
33667,-0.16
33668,0.99
33669,0.0
33670,-0.15
33671,1.0
33672,0.01
33673,-0.17
33674,1.01
33675,0.01
33676,-0.15
33677,0.99
33678,0.0
33679,-0.16
33680,1.01
33681,0.02
33682,-0.17
33683,1.0
33684,0.0
33685,-0.15
33686,1.0
33687,0.01
33688,-0.17
33689,1.01
33690,0.02
33691,-0.16
33692,0.99
33693,-0.0
33694,-0.15
33695,1.0
33696,0.01
33697,-0.17
33698,1.0
33699,0.01
33700,-0.15
33701,0.99
33702,0.0
33703,-0.16
33704,1.0
33705,0.02
33706,-0.17
33707,1.0
33708,0.0
33709,-0.15
33710,1.0
33711,0.01
33712,-0.17
33713,1.0
33714,0.02
33715,-0.16
33716,0.99
33717,-0.0
33718,-0.15
33719,1.0
33720,0.02
33721,-0.17
33722,1.0
33723,0.01
33724,-0.15
33725,0.99
33726,-0.0
33727,-0.16
33728,1.01
33729,0.02
33730,-0.17
33731,1.0
33732,0.0
33733,-0.15
33734,1.0
33735,0.0
33736,-0.17
33737,1.0
33738,0.02
33739,-0.16
33740,0.99
33741,-0.01
33742,-0.15
33743,1.0
33744,0.01
33745,-0.17
33746,1.0
33747,0.02
33748,-0.15
33749,0.99
33750,-0.01
33751,-0.16
33752,1.01
33753,0.02
33754,-0.17
33755,1.0
33756,0.01
33757,-0.15
33758,1.0
33759,-0.0
33760,-0.17
33761,1.01
33762,0.03
33763,-0.17
33764,0.99
33765,-0.01
33766,-0.15
33767,1.0
33768,0.01
33769,-0.17
33770,1.0
33771,0.02
33772,-0.16
33773,0.99
33774,-0.01
33775,-0.15
33776,1.01
33777,0.02
33778,-0.18
33779,1.0
33780,0.01
33781,-0.14
33782,1.0
33783,-0.01
33784,-0.17
33785,1.01
33786,0.03
33787,-0.17
33788,0.99
33789,-0.0
33790,-0.14
33791,1.0
33792,-0.02
33793,-0.15
33794,1.01
33795,0.02
33796,-0.18
33797,1.0
33798,0.02
33799,-0.14
33800,0.99
33801,-0.02
33802,-0.16
33803,1.01
33804,0.03
33805,-0.18
33806,0.99
33807,0.0
33808,-0.14
33809,1.0
33810,-0.01
33811,-0.18
33812,1.01
33813,0.04
33814,-0.16
33815,0.98
33816,-0.02
33817,-0.14
33818,1.01
33819,0.01
33820,-0.19
33821,1.0
33822,0.03
33823,-0.15
33824,0.99
33825,-0.03
33826,-0.15
33827,1.01
33828,0.03
33829,-0.19
33830,0.99
33831,0.01
33832,-0.13
33833,1.0
33834,-0.02
33835,-0.17
33836,1.02
33837,0.04
33838,-0.17
33839,0.98
33840,-0.01
33841,-0.13
33842,1.01
33843,-0.0
33844,-0.19
33845,1.01
33846,0.04
33847,-0.15
33848,0.98
33849,-0.03
33850,-0.14
33851,1.02
33852,0.02
33853,-0.19
33854,0.99
33855,0.03
33856,-0.13
33857,0.99
33858,-0.03
33859,-0.16
33860,1.02
33861,0.04
33862,-0.18
33863,0.98
33864,0.0
33865,-0.12
33866,1.0
33867,-0.02
33868,-0.19
33869,1.01
33870,0.05
33871,-0.16
33872,0.98
33873,-0.02
33874,-0.13
33875,1.01
33876,0.01
33877,-0.2
33878,1.0
33879,0.04
33880,-0.14
33881,0.98
33882,-0.04
33883,-0.15
33884,1.02
33885,0.03
33886,-0.2
33887,0.99
33888,0.02
33889,-0.12
33890,1.0
33891,-0.03
33892,-0.18
33893,1.02
33894,0.05
33895,-0.18
33896,0.97
33897,-0.01
33898,-0.12
33899,1.01
33900,-0.01
33901,-0.2
33902,1.01
33903,0.05
33904,-0.15
33905,0.97
33906,-0.03
33907,-0.14
33908,1.02
33909,0.02
33910,-0.21
33911,0.99
33912,0.03
33913,-0.12
33914,0.99
33915,-0.04
33916,-0.16
33917,1.02
33918,0.05
33919,-0.19
33920,0.98
33921,0.0
33922,-0.11
33923,1.0
33924,-0.03
33925,-0.19
33926,1.02
33927,0.06
33928,-0.17
33929,0.97
33930,-0.03
33931,-0.12
33932,1.02
33933,0.0
33934,-0.21
33935,1.0
33936,0.05
33937,-0.14
33938,0.98
33939,-0.04
33940,-0.15
33941,1.03
33942,0.04
33943,-0.21
33944,0.99
33945,0.02
33946,-0.11
33947,0.99
33948,-0.04
33949,-0.18
33950,1.02
33951,0.06
33952,-0.18
33953,0.97
33954,-0.01
33955,-0.11
33956,1.01
33957,-0.02
33958,-0.2
33959,1.01
33960,0.06
33961,-0.15
33962,0.97
33963,-0.04
33964,-0.13
33965,1.03
33966,0.02
33967,-0.21
33968,0.99
33969,0.04
33970,-0.12
33971,0.98
33972,-0.04
33973,-0.16
33974,1.03
33975,0.05
33976,-0.2
33977,0.98
33978,0.01
33979,-0.1
33980,1.0
33981,-0.03
33982,-0.19
33983,1.02
33984,-0.0
33985,-0.22
33986,1.0
33987,0.06
33988,-0.14
33989,0.97
33990,-0.04
33991,-0.14
33992,1.03
33993,0.03
33994,-0.21
33995,0.99
33996,0.03
33997,-0.11
33998,0.99
33999,-0.04
34000,-0.18
34001,1.03
34002,0.06
34003,-0.19
34004,0.97
34005,-0.01
34006,-0.1
34007,1.01
34008,-0.02
34009,-0.2
34010,1.01
34011,0.06
34012,-0.16
34013,0.96
34014,-0.04
34015,-0.12
34016,1.03
34017,0.01
34018,-0.22
34019,1.0
34020,0.05
34021,-0.12
34022,0.98
34023,-0.05
34024,-0.15
34025,1.03
34026,0.04
34027,-0.21
34028,0.98
34029,0.01
34030,-0.1
34031,1.0
34032,-0.03
34033,-0.19
34034,1.02
34035,0.06
34036,-0.18
34037,0.96
34038,-0.02
34039,-0.11
34040,1.02
34041,-0.01
34042,-0.21
34043,1.01
34044,0.06
34045,-0.14
34046,0.97
34047,-0.04
34048,-0.14
34049,1.03
34050,0.02
34051,-0.22
34052,0.99
34053,0.03
34054,-0.11
34055,0.98
34056,-0.04
34057,-0.17
34058,1.03
34059,0.05
34060,-0.2
34061,0.97
34062,0.0
34063,-0.1
34064,1.01
34065,-0.02
34066,-0.2
34067,1.02
34068,0.06
34069,-0.16
34070,0.96
34071,-0.03
34072,-0.12
34073,1.02
34074,0.01
34075,-0.22
34076,1.0
34077,0.05
34078,-0.13
34079,0.97
34080,-0.04
34081,-0.15
34082,1.03
34083,0.03
34084,-0.21
34085,0.98
34086,0.02
34087,-0.11
34088,0.99
34089,-0.03
34090,-0.18
34091,1.03
34092,0.05
34093,-0.18
34094,0.97
34095,-0.01
34096,-0.11
34097,1.01
34098,-0.01
34099,-0.21
34100,1.01
34101,0.05
34102,-0.15
34103,0.97
34104,-0.03
34105,-0.13
34106,1.03
34107,0.02
34108,-0.22
34109,0.99
34110,0.04
34111,-0.12
34112,0.98
34113,-0.04
34114,-0.16
34115,1.03
34116,0.04
34117,-0.2
34118,0.98
34119,0.01
34120,-0.11
34121,1.0
34122,-0.02
34123,-0.19
34124,1.02
34125,0.05
34126,-0.17
34127,0.97
34128,-0.02
34129,-0.12
34130,1.02
34131,0.0
34132,-0.21
34133,1.0
34134,0.04
34135,-0.14
34136,0.97
34137,-0.03
34138,-0.15
34139,1.03
34140,0.03
34141,-0.21
34142,0.98
34143,0.02
34144,-0.11
34145,0.99
34146,-0.03
34147,-0.18
34148,1.03
34149,0.05
34150,-0.18
34151,0.97
34152,-0.0
34153,-0.11
34154,1.01
34155,-0.01
34156,-0.2
34157,1.01
34158,0.05
34159,-0.15
34160,0.97
34161,-0.02
34162,-0.13
34163,1.02
34164,0.01
34165,-0.21
34166,1.0
34167,0.03
34168,-0.13
34169,0.98
34170,-0.03
34171,-0.16
34172,1.03
34173,0.03
34174,-0.2
34175,0.98
34176,0.04
34177,-0.17
34178,0.97
34179,-0.01
34180,-0.12
34181,1.01
34182,0.0
34183,-0.2
34184,1.01
34185,0.04
34186,-0.14
34187,0.98
34188,-0.02
34189,-0.14
34190,1.02
34191,0.02
34192,-0.2
34193,0.99
34194,0.02
34195,-0.12
34196,0.99
34197,-0.02
34198,-0.17
34199,1.02
34200,0.04
34201,-0.18
34202,0.97
34203,0.0
34204,-0.12
34205,1.01
34206,-0.01
34207,-0.19
34208,1.01
34209,0.04
34210,-0.16
34211,0.97
34212,-0.02
34213,-0.13
34214,1.02
34215,0.01
34216,-0.2
34217,1.0
34218,0.03
34219,-0.13
34220,0.98
34221,-0.02
34222,-0.15
34223,1.02
34224,0.03
34225,-0.19
34226,0.99
34227,0.01
34228,-0.12
34229,1.0
34230,-0.02
34231,-0.18
34232,1.02
34233,0.03
34234,-0.17
34235,0.98
34236,-0.01
34237,-0.13
34238,1.01
34239,-0.0
34240,-0.19
34241,1.01
34242,0.03
34243,-0.15
34244,0.98
34245,-0.01
34246,-0.15
34247,1.02
34248,0.02
34249,-0.2
34250,0.99
34251,0.02
34252,-0.13
34253,0.99
34254,-0.02
34255,-0.17
34256,1.02
34257,0.03
34258,-0.18
34259,0.98
34260,0.0
34261,-0.12
34262,1.0
34263,-0.01
34264,-0.19
34265,1.01
34266,0.03
34267,-0.16
34268,0.97
34269,-0.01
34270,-0.14
34271,1.01
34272,0.01
34273,-0.19
34274,1.0
34275,0.03
34276,-0.14
34277,0.98
34278,-0.01
34279,-0.15
34280,1.02
34281,0.02
34282,-0.19
34283,0.99
34284,0.01
34285,-0.13
34286,0.99
34287,-0.01
34288,-0.17
34289,1.01
34290,0.03
34291,-0.17
34292,0.98
34293,-0.0
34294,-0.13
34295,1.01
34296,0.0
34297,-0.19
34298,1.01
34299,0.03
34300,-0.15
34301,0.98
34302,-0.01
34303,-0.15
34304,1.01
34305,0.01
34306,-0.19
34307,1.0
34308,0.02
34309,-0.14
34310,0.99
34311,-0.01
34312,-0.17
34313,1.01
34314,0.02
34315,-0.18
34316,0.99
34317,0.01
34318,-0.13
34319,1.0
34320,-0.0
34321,-0.18
34322,1.01
34323,0.02
34324,-0.16
34325,0.98
34326,-0.0
34327,-0.14
34328,1.01
34329,0.01
34330,-0.18
34331,1.0
34332,0.02
34333,-0.15
34334,0.99
34335,-0.01
34336,-0.16
34337,1.01
34338,0.02
34339,-0.18
34340,0.99
34341,0.01
34342,-0.14
34343,0.99
34344,-0.0
34345,-0.17
34346,1.01
34347,0.02
34348,-0.17
34349,0.99
34350,0.0
34351,-0.14
34352,1.0
34353,0.01
34354,-0.18
34355,1.01
34356,0.02
34357,-0.15
34358,0.99
34359,-0.0
34360,-0.15
34361,1.01
34362,0.01
34363,-0.18
34364,1.0
34365,0.01
34366,-0.14
34367,0.99
34368,0.0
34369,-0.14
34370,1.0
34371,0.01
34372,-0.17
34373,1.01
34374,0.02
34375,-0.16
34376,0.99
34377,0.0
34378,-0.15
34379,1.0
34380,0.01
34381,-0.18
34382,1.0
34383,0.01
34384,-0.15
34385,0.99
34386,0.0
34387,-0.16
34388,1.01
34389,0.02
34390,-0.17
34391,0.99
34392,0.0
34393,-0.15
34394,1.0
34395,0.01
34396,-0.17
34397,1.01
34398,0.01
34399,-0.16
34400,0.99
34401,0.0
34402,-0.15
34403,1.0
34404,0.01
34405,-0.17
34406,1.0
34407,0.01
34408,-0.15
34409,0.99
34410,0.0
34411,-0.16
34412,1.01
34413,0.02
34414,-0.17
34415,1.0
34416,0.0
34417,-0.15
34418,1.0
34419,0.01
34420,-0.17
34421,1.0
34422,0.01
34423,-0.16
34424,0.99
34425,-0.0
34426,-0.15
34427,1.01
34428,0.02
34429,-0.17
34430,1.0
34431,0.01
34432,-0.15
34433,0.99
34434,0.0
34435,-0.16
34436,1.0
34437,0.02
34438,-0.17
34439,1.0
34440,-0.0
34441,-0.15
34442,1.0
34443,0.01
34444,-0.17
34445,1.0
34446,0.02
34447,-0.16
34448,0.99
34449,-0.0
34450,-0.15
34451,1.0
34452,0.02
34453,-0.17
34454,1.0
34455,0.01
34456,-0.15
34457,1.0
34458,-0.0
34459,-0.16
34460,1.01
34461,0.02
34462,-0.17
34463,1.0
34464,0.0
34465,-0.15
34466,1.0
34467,0.01
34468,-0.17
34469,1.0
34470,0.02
34471,-0.16
34472,0.99
34473,-0.01
34474,-0.15
34475,1.0
34476,0.02
34477,-0.17
34478,1.0
34479,0.01
34480,-0.15
34481,0.99
34482,-0.01
34483,-0.16
34484,1.01
34485,0.03
34486,-0.17
34487,1.0
34488,0.0
34489,-0.15
34490,1.0
34491,0.0
34492,-0.17
34493,1.01
34494,0.03
34495,-0.16
34496,0.99
34497,-0.01
34498,-0.15
34499,1.0
34500,0.02
34501,-0.18
34502,1.0
34503,0.02
34504,-0.15
34505,0.99
34506,-0.02
34507,-0.16
34508,1.01
34509,0.03
34510,-0.18
34511,0.99
34512,0.01
34513,-0.14
34514,1.0
34515,-0.01
34516,-0.17
34517,1.01
34518,0.03
34519,-0.17
34520,0.99
34521,-0.01
34522,-0.14
34523,1.01
34524,0.01
34525,-0.18
34526,1.0
34527,0.03
34528,-0.15
34529,0.99
34530,-0.02
34531,-0.15
34532,1.01
34533,0.03
34534,-0.18
34535,0.99
34536,0.01
34537,-0.14
34538,0.99
34539,-0.02
34540,-0.17
34541,1.01
34542,0.04
34543,-0.17
34544,0.99
34545,-0.01
34546,-0.14
34547,1.0
34548,-0.0
34549,-0.18
34550,1.01
34551,0.04
34552,-0.16
34553,0.99
34554,-0.02
34555,-0.14
34556,1.01
34557,0.02
34558,-0.19
34559,1.0
34560,0.04
34561,-0.18
34562,0.99
34563,0.0
34564,-0.13
34565,1.0
34566,-0.01
34567,-0.18
34568,1.01
34569,0.05
34570,-0.16
34571,0.98
34572,-0.02
34573,-0.13
34574,1.01
34575,0.01
34576,-0.19
34577,1.0
34578,0.04
34579,-0.14
34580,0.98
34581,-0.03
